yearend,locationabbr,sample_size,classid,questionid,stratificationid1,data_value
2012,2,144.0,1,2,RACEHIS,41.0
2012,2,60.0,1,2,RACENAA,46.0
2012,2,72.0,1,2,RACE2PLUS,33.0
2012,2,732.0,1,3,RACEBLK,32.2
2012,2,144.0,1,3,RACEHIS,28.4
2012,2,60.0,1,3,RACENAA,28.3
2012,2,72.0,1,3,RACE2PLUS,39.1
2012,2,770.0,2,8,RACEBLK,36.6
2012,2,159.0,2,8,RACEHIS,27.2
2012,2,67.0,2,8,RACENAA,48.8
2012,2,75.0,2,8,RACE2PLUS,28.7
2013,2,742.0,1,2,RACEBLK,46.2
2013,2,125.0,1,2,RACEHIS,42.5
2013,2,75.0,1,2,RACENAA,20.3
2013,2,84.0,1,2,RACE2PLUS,33.9
2013,2,742.0,1,3,RACEBLK,30.1
2013,2,125.0,1,3,RACEHIS,29.0
2013,2,75.0,1,3,RACENAA,48.6
2013,2,84.0,1,3,RACE2PLUS,23.7
2013,2,123.0,0,0,RACEHIS,40.5
2013,2,69.0,0,0,RACENAA,46.6
2013,2,85.0,0,0,RACE2PLUS,49.1
2013,2,70.0,0,1,RACENAA,31.6
2013,2,81.0,0,1,RACE2PLUS,26.9
2013,2,3614.0,0,1,RACEWHT,24.2
2013,2,669.0,0,1,RACEBLK,49.2
2013,2,119.0,0,1,RACEHIS,24.7
2013,2,3619.0,2,4,RACEWHT,42.4
2013,2,658.0,2,4,RACEBLK,38.5
2013,2,119.0,2,4,RACEHIS,30.2
2013,2,70.0,2,4,RACENAA,48.7
2013,2,77.0,2,4,RACE2PLUS,34.7
2013,2,3565.0,2,5,RACEWHT,13.1
2013,2,650.0,2,5,RACEBLK,18.5
2013,2,118.0,2,5,RACEHIS,11.8
2013,2,70.0,2,5,RACENAA,18.0
2013,2,77.0,2,5,RACE2PLUS,9.7
2013,2,3604.0,2,6,RACEWHT,26.6
2013,2,654.0,2,6,RACEBLK,22.5
2013,2,119.0,2,6,RACEHIS,16.7
2013,2,70.0,2,6,RACENAA,36.6
2013,2,77.0,2,6,RACE2PLUS,20.0
2013,2,676.0,2,7,RACEBLK,27.2
2013,2,124.0,2,7,RACEHIS,29.8
2013,2,73.0,2,7,RACENAA,25.4
2013,2,82.0,2,7,RACE2PLUS,26.5
2013,2,693.0,2,8,RACEBLK,40.8
2013,2,125.0,2,8,RACEHIS,32.7
2013,2,74.0,2,8,RACENAA,29.8
2013,2,84.0,2,8,RACE2PLUS,25.0
2014,2,723.0,1,2,RACEBLK,45.1
2014,2,96.0,1,2,RACEHIS,35.2
2014,2,64.0,1,2,RACENAA,45.7
2014,2,95.0,1,2,RACE2PLUS,53.6
2014,2,723.0,1,3,RACEBLK,33.6
2014,2,96.0,1,3,RACEHIS,35.8
2014,2,64.0,1,3,RACENAA,20.8
2014,2,95.0,1,3,RACE2PLUS,23.7
2014,2,793.0,2,8,RACEBLK,35.4
2014,2,112.0,2,8,RACEHIS,24.4
2014,2,66.0,2,8,RACENAA,41.7
2014,2,99.0,2,8,RACE2PLUS,26.6
2011,4,652.0,1,2,RACEBLK,33.1
2011,4,889.0,1,2,RACEASN,8.1
2011,4,85.0,1,2,RACEHPI,23.2
2011,4,151.0,1,2,RACENAA,37.3
2011,4,315.0,1,2,RACE2PLUS,26.9
2011,4,652.0,1,3,RACEBLK,38.9
2011,4,889.0,1,3,RACEASN,29.7
2011,4,85.0,1,3,RACEHPI,26.2
2011,4,151.0,1,3,RACENAA,31.9
2011,4,315.0,1,3,RACE2PLUS,30.0
2011,4,306.0,0,0,RACE2PLUS,32.9
2011,4,823.0,0,0,RACEASN,33.0
2011,4,82.0,0,0,RACEHPI,33.7
2011,4,606.0,0,0,RACEBLK,36.7
2011,4,142.0,0,0,RACENAA,39.0
2011,4,601.0,0,1,RACEBLK,29.0
2011,4,814.0,0,1,RACEASN,15.7
2011,4,82.0,0,1,RACEHPI,31.2
2011,4,138.0,0,1,RACENAA,14.3
2011,4,306.0,0,1,RACE2PLUS,14.7
2011,4,626.0,2,4,RACEBLK,56.4
2011,4,855.0,2,4,RACEASN,53.1
2011,4,624.0,2,5,RACEBLK,24.4
2011,4,850.0,2,5,RACEASN,21.2
2011,4,85.0,2,5,RACEHPI,35.4
2011,4,144.0,2,5,RACENAA,27.5
2011,4,313.0,2,5,RACE2PLUS,33.8
2011,4,624.0,2,6,RACEBLK,33.3
2011,4,852.0,2,6,RACEASN,29.3
2011,4,86.0,2,6,RACEHPI,38.3
2011,4,144.0,2,6,RACENAA,50.6
2011,4,315.0,2,6,RACE2PLUS,39.9
2011,4,630.0,2,7,RACEBLK,33.1
2011,4,853.0,2,7,RACEASN,30.8
2011,4,85.0,2,7,RACEHPI,48.0
2011,4,146.0,2,7,RACENAA,36.8
2011,4,313.0,2,7,RACE2PLUS,43.1
2011,4,637.0,2,8,RACEBLK,22.9
2011,4,862.0,2,8,RACEASN,18.2
2011,4,86.0,2,8,RACEHPI,19.1
2011,4,146.0,2,8,RACENAA,21.3
2011,4,317.0,2,8,RACE2PLUS,10.8
2012,4,622.0,1,2,RACEBLK,36.6
2012,4,3267.0,1,2,RACEHIS,31.1
2012,4,799.0,1,2,RACEASN,10.3
2012,4,86.0,1,2,RACEHPI,31.4
2012,4,107.0,1,2,RACENAA,17.6
2012,4,359.0,1,2,RACE2PLUS,28.8
2012,4,622.0,1,3,RACEBLK,36.9
2012,4,3267.0,1,3,RACEHIS,39.0
2012,4,799.0,1,3,RACEASN,27.7
2012,4,86.0,1,3,RACEHPI,35.4
2012,4,107.0,1,3,RACENAA,32.3
2012,4,359.0,1,3,RACE2PLUS,27.9
2012,4,608.0,2,8,RACEBLK,22.9
2012,4,3326.0,2,8,RACEHIS,23.5
2012,4,789.0,2,8,RACEASN,20.5
2012,4,83.0,2,8,RACEHPI,10.4
2012,4,111.0,2,8,RACENAA,19.8
2012,4,356.0,2,8,RACE2PLUS,16.6
2013,4,486.0,1,2,RACEBLK,34.8
2013,4,2753.0,1,2,RACEHIS,30.6
2013,4,733.0,1,2,RACEASN,9.3
2013,4,86.0,1,2,RACENAA,38.6
2013,4,202.0,1,2,RACE2PLUS,33.8
2013,4,486.0,1,3,RACEBLK,39.3
2013,4,2753.0,1,3,RACEHIS,38.7
2013,4,733.0,1,3,RACEASN,30.6
2013,4,86.0,1,3,RACENAA,36.7
2013,4,202.0,1,3,RACE2PLUS,32.7
2013,4,429.0,0,0,RACEBLK,30.6
2013,4,2524.0,0,0,RACEHIS,28.5
2013,4,649.0,0,0,RACEASN,37.8
2013,4,74.0,0,0,RACENAA,43.4
2013,4,192.0,0,0,RACE2PLUS,34.0
2013,4,74.0,0,1,RACENAA,36.6
2013,4,637.0,0,1,RACEASN,20.5
2013,4,2483.0,0,1,RACEHIS,20.3
2013,4,188.0,0,1,RACE2PLUS,10.3
2013,4,432.0,0,1,RACEBLK,23.9
2013,4,454.0,2,4,RACEBLK,54.0
2013,4,2667.0,2,4,RACEHIS,48.9
2013,4,664.0,2,4,RACEASN,47.7
2013,4,451.0,2,5,RACEBLK,25.2
2013,4,2641.0,2,5,RACEHIS,19.9
2013,4,658.0,2,5,RACEASN,21.1
2013,4,75.0,2,5,RACENAA,30.5
2013,4,196.0,2,5,RACE2PLUS,29.3
2013,4,451.0,2,6,RACEBLK,34.8
2013,4,2663.0,2,6,RACEHIS,28.5
2013,4,663.0,2,6,RACEASN,31.5
2013,4,78.0,2,6,RACENAA,53.1
2013,4,196.0,2,6,RACE2PLUS,37.1
2013,4,197.0,2,7,RACE2PLUS,46.0
2013,4,455.0,2,7,RACEBLK,33.8
2013,4,2652.0,2,7,RACEHIS,29.2
2013,4,661.0,2,7,RACEASN,32.8
2013,4,77.0,2,7,RACENAA,39.1
2013,4,459.0,2,8,RACEBLK,25.1
2013,4,2686.0,2,8,RACEHIS,27.7
2013,4,670.0,2,8,RACEASN,22.1
2013,4,81.0,2,8,RACENAA,20.4
2013,4,199.0,2,8,RACE2PLUS,16.5
2014,4,417.0,1,2,RACEBLK,32.7
2014,4,2049.0,1,2,RACEHIS,32.3
2014,4,525.0,1,2,RACEASN,8.9
2014,4,64.0,1,2,RACENAA,32.1
2014,4,175.0,1,2,RACE2PLUS,28.6
2014,4,130.0,1,2,RACEOTH,22.7
2014,4,417.0,1,3,RACEBLK,37.0
2014,4,2049.0,1,3,RACEHIS,39.8
2014,4,525.0,1,3,RACEASN,23.8
2014,4,64.0,1,3,RACENAA,35.9
2014,4,175.0,1,3,RACE2PLUS,29.0
2014,4,130.0,1,3,RACEOTH,28.3
2014,4,385.0,2,8,RACEBLK,23.4
