yearend,locationabbr,sample_size,classid,questionid,stratificationid1,data_value
2013,1,949.0,2,5,AGEYR4554,14.7
2013,1,1427.0,2,5,AGEYR5564,10.5
2013,1,2164.0,2,5,AGEYR65PLUS,11.3
2013,1,462.0,2,7,AGEYR2534,30.6
2013,1,620.0,2,6,AGEYR3544,24.0
2013,1,951.0,2,6,AGEYR4554,28.0
2013,1,1434.0,2,6,AGEYR5564,25.6
2013,1,2177.0,2,6,AGEYR65PLUS,32.6
2013,1,240.0,2,6,AGEYR1824,25.6
2013,1,455.0,2,6,AGEYR2534,26.5
2013,1,248.0,2,7,AGEYR1824,44.9
2013,1,629.0,2,7,AGEYR3544,26.3
2013,1,976.0,2,7,AGEYR4554,20.9
2013,1,1495.0,2,7,AGEYR5564,17.5
2013,1,2273.0,2,7,AGEYR65PLUS,17.0
2013,1,987.0,2,8,AGEYR4554,34.0
2013,1,1509.0,2,8,AGEYR5564,36.9
2013,1,2311.0,2,8,AGEYR65PLUS,34.9
2012,0,665.0,1,2,AGEYR3544,30.3
2013,1,636.0,2,8,AGEYR3544,32.8
2013,1,254.0,2,8,AGEYR1824,22.2
2013,1,467.0,2,8,AGEYR2534,24.2
2014,1,409.0,1,2,AGEYR1824,20.4
2014,1,703.0,1,2,AGEYR2534,31.7
2014,1,839.0,1,2,AGEYR3544,40.9
2014,1,1364.0,1,2,AGEYR4554,39.9
2014,1,1886.0,1,2,AGEYR5564,37.4
2014,1,2989.0,1,2,AGEYR65PLUS,28.9
2014,1,409.0,1,3,AGEYR1824,26.3
2014,1,703.0,1,3,AGEYR2534,32.3
2014,1,839.0,1,3,AGEYR3544,31.3
2014,1,1364.0,1,3,AGEYR4554,33.5
2014,1,2989.0,1,3,AGEYR65PLUS,39.0
2014,1,438.0,2,8,AGEYR1824,19.0
2014,1,758.0,2,8,AGEYR2534,20.2
2014,1,894.0,2,8,AGEYR3544,25.4
2014,1,1421.0,2,8,AGEYR4554,31.6
2014,1,2001.0,2,8,AGEYR5564,32.3
2014,1,3127.0,2,8,AGEYR65PLUS,33.7
2011,0,212.0,1,2,AGEYR1824,19.8
2011,0,451.0,1,2,AGEYR2534,23.5
2011,0,562.0,1,2,AGEYR3544,29.5
2011,0,735.0,1,2,AGEYR4554,29.2
2011,0,776.0,1,2,AGEYR5564,33.4
2011,0,600.0,1,2,AGEYR65PLUS,29.3
2011,0,212.0,1,3,AGEYR1824,32.0
2011,0,451.0,1,3,AGEYR2534,38.7
2011,0,559.0,1,3,AGEYR3544,38.9
2011,0,718.0,1,3,AGEYR4554,43.3
2011,0,773.0,1,3,AGEYR5564,38.9
2011,0,600.0,1,3,AGEYR65PLUS,40.9
2011,0,563.0,0,0,AGEYR65PLUS,28.8
2011,0,754.0,0,0,AGEYR5564,33.3
2011,0,726.0,0,0,AGEYR4554,35.8
2011,0,548.0,0,0,AGEYR3544,42.3
2011,0,442.0,0,0,AGEYR2534,43.6
2011,0,198.0,0,0,AGEYR1824,45.0
2011,0,203.0,0,1,AGEYR1824,29.1
2012,0,831.0,1,2,AGEYR4554,32.6
2011,0,444.0,0,1,AGEYR2534,18.8
2011,0,548.0,0,1,AGEYR3544,18.4
2011,0,720.0,0,1,AGEYR4554,17.0
2011,0,764.0,0,1,AGEYR5564,16.0
2011,0,554.0,0,1,AGEYR65PLUS,22.0
2012,0,924.0,1,2,AGEYR5564,32.3
2011,0,448.0,2,4,AGEYR2534,57.6
2011,0,543.0,2,4,AGEYR3544,55.3
2011,0,700.0,2,4,AGEYR4554,56.2
2011,0,767.0,2,7,AGEYR5564,26.6
2011,0,752.0,2,4,AGEYR5564,58.2
2011,0,566.0,2,4,AGEYR65PLUS,58.9
2011,0,200.0,2,5,AGEYR1824,34.9
2011,0,441.0,2,5,AGEYR2534,27.0
2012,0,610.0,1,2,AGEYR2534,20.1
2011,0,535.0,2,5,AGEYR3544,22.2
2011,0,695.0,2,5,AGEYR4554,25.2
2011,0,744.0,2,5,AGEYR5564,20.1
2011,0,551.0,2,5,AGEYR65PLUS,19.8
2011,0,561.0,2,8,AGEYR3544,21.1
2011,0,200.0,2,6,AGEYR1824,32.4
2011,0,446.0,2,6,AGEYR2534,35.7
2011,0,538.0,2,6,AGEYR3544,32.3
2011,0,696.0,2,6,AGEYR4554,38.8
2011,0,747.0,2,6,AGEYR5564,43.3
2011,0,559.0,2,6,AGEYR65PLUS,46.6
2011,0,211.0,2,7,AGEYR1824,51.9
2011,0,449.0,2,7,AGEYR2534,36.4
2011,0,552.0,2,7,AGEYR3544,30.8
2011,0,732.0,2,7,AGEYR4554,32.4
2011,0,583.0,2,7,AGEYR65PLUS,24.2
2011,0,215.0,2,8,AGEYR1824,16.1
2011,0,458.0,2,8,AGEYR2534,18.1
2011,0,741.0,2,8,AGEYR4554,24.7
2011,0,778.0,2,8,AGEYR5564,26.0
2011,0,596.0,2,8,AGEYR65PLUS,27.4
2012,0,287.0,1,2,AGEYR1824,9.0
2012,0,751.0,1,2,AGEYR65PLUS,26.8
2012,0,287.0,1,3,AGEYR1824,32.5
2012,0,610.0,1,3,AGEYR2534,37.7
2012,0,665.0,1,3,AGEYR3544,40.9
2012,0,831.0,1,3,AGEYR4554,37.8
2012,0,924.0,1,3,AGEYR5564,40.6
2012,0,751.0,1,3,AGEYR65PLUS,46.1
2012,0,308.0,2,8,AGEYR1824,13.9
2012,0,660.0,2,8,AGEYR2534,12.8
2012,0,695.0,2,8,AGEYR3544,15.5
2012,0,865.0,2,8,AGEYR4554,20.6
2012,0,975.0,2,8,AGEYR5564,21.5
2012,0,782.0,2,8,AGEYR65PLUS,29.6
2013,0,327.0,1,2,AGEYR1824,12.6
2013,0,614.0,1,2,AGEYR2534,28.1
2013,0,695.0,1,2,AGEYR3544,33.5
2013,0,877.0,1,2,AGEYR4554,29.8
2013,0,1042.0,1,2,AGEYR5564,33.1
2013,0,841.0,1,2,AGEYR65PLUS,30.4
2013,0,683.0,2,8,AGEYR3544,23.2
2013,0,327.0,1,3,AGEYR1824,31.3
2013,0,614.0,1,3,AGEYR2534,36.2
2013,0,695.0,1,3,AGEYR3544,37.5
2013,0,877.0,1,3,AGEYR4554,45.2
2013,0,1042.0,1,3,AGEYR5564,35.3
2013,0,841.0,1,3,AGEYR65PLUS,38.7
2013,0,604.0,2,8,AGEYR2534,15.5
2013,0,322.0,0,0,AGEYR1824,53.1
2013,0,604.0,0,0,AGEYR2534,35.0
2013,0,677.0,0,0,AGEYR3544,43.8
2013,0,839.0,0,0,AGEYR4554,41.2
2013,0,1006.0,0,0,AGEYR5564,34.5
2013,0,804.0,0,0,AGEYR65PLUS,31.7
2013,0,594.0,0,1,AGEYR2534,13.8
2013,0,672.0,0,1,AGEYR3544,21.9
2013,0,316.0,0,1,AGEYR1824,30.6
2013,0,795.0,0,1,AGEYR65PLUS,16.0
2013,0,835.0,0,1,AGEYR4554,15.8
2013,0,985.0,0,1,AGEYR5564,19.3
2013,0,661.0,2,4,AGEYR3544,47.4
2013,0,798.0,2,4,AGEYR4554,54.4
2013,0,973.0,2,4,AGEYR5564,53.1
2013,0,787.0,2,4,AGEYR65PLUS,53.4
2013,0,313.0,2,5,AGEYR1824,34.9
2013,0,582.0,2,5,AGEYR2534,33.8
2013,0,655.0,2,5,AGEYR3544,20.5
2013,0,788.0,2,5,AGEYR4554,21.9
2013,0,963.0,2,5,AGEYR5564,19.4
2013,0,778.0,2,5,AGEYR65PLUS,19.6
2013,0,313.0,2,6,AGEYR1824,40.7
2013,0,591.0,2,6,AGEYR2534,39.5
2013,0,658.0,2,6,AGEYR3544,31.1
2013,0,793.0,2,6,AGEYR4554,35.2
2013,0,968.0,2,6,AGEYR5564,35.3
2013,0,781.0,2,6,AGEYR65PLUS,37.8
2013,0,317.0,2,7,AGEYR1824,49.7
2013,0,588.0,2,7,AGEYR2534,46.6
2013,0,673.0,2,7,AGEYR3544,34.7
2013,0,823.0,2,7,AGEYR4554,31.6
2013,0,995.0,2,7,AGEYR5564,27.5
2013,0,811.0,2,7,AGEYR65PLUS,25.8
2013,0,836.0,2,8,AGEYR4554,21.9
2013,0,1010.0,2,8,AGEYR5564,28.2
2013,0,320.0,2,8,AGEYR1824,14.4
2013,0,822.0,2,8,AGEYR65PLUS,31.8
2014,0,230.0,1,2,AGEYR1824,14.0
2014,0,519.0,1,2,AGEYR2534,28.0
2014,0,612.0,1,2,AGEYR3544,33.6
2014,0,848.0,1,2,AGEYR4554,35.2
2014,0,1003.0,1,2,AGEYR5564,34.5
2014,0,930.0,1,2,AGEYR65PLUS,29.6
2014,0,230.0,1,3,AGEYR1824,29.8
2014,0,519.0,1,3,AGEYR2534,30.2
2014,0,612.0,1,3,AGEYR3544,35.9
2014,0,848.0,1,3,AGEYR4554,35.8
2014,0,1003.0,1,3,AGEYR5564,38.7
2014,0,930.0,1,3,AGEYR65PLUS,41.3
2014,0,244.0,2,8,AGEYR1824,16.8
2014,0,556.0,2,8,AGEYR2534,11.9
2014,0,643.0,2,8,AGEYR3544,15.1
2014,0,884.0,2,8,AGEYR4554,21.0
2014,0,1066.0,2,8,AGEYR5564,24.8
2014,0,985.0,2,8,AGEYR65PLUS,27.9
2011,3,240.0,1,2,AGEYR1824,18.7
2011,3,471.0,1,2,AGEYR2534,23.6
2011,3,655.0,1,2,AGEYR3544,25.4
2011,3,963.0,1,2,AGEYR4554,29.6
2011,3,1346.0,1,2,AGEYR5564,29.9
2011,3,2475.0,1,2,AGEYR65PLUS,22.6
2011,3,212.0,1,3,AGEYR1824,27.7
